replication,product,exit_time_h,batch_id,volume_m3,source_aserradero_batch_id,lead_time_h
3,P2,6639.285539089357,786,14.684,1186,4.556
3,P1,6641.305962135063,342,15.281,1188,0.49
3,P2,6647.8730767420975,787,13.071,1189,4.17
3,P2,6657.850907718917,788,28.85,1190,9.221
3,P1,6659.770486151882,343,15.493,1192,0.564
3,P1,6666.538161883722,344,15.304,1194,0.551
3,P1,6692.874698699365,345,13.838,1200,0.547
3,P1,6727.608332950296,346,14.967,1201,31.005
3,P2,6730.460269872878,789,37.722,1195,48.68
3,P2,6730.730359618242,790,3.217,1195,52.548
3,P2,6737.14581096702,793,14.765,1202,6.331
3,P1,6737.5592150182265,347,15.73,1204,0.723
3,P2,6737.940854938902,794,13.581,1203,4.574
3,P3,6738.546159500942,294,39.984,1196,67.434
3,P3,6738.931489104458,295,3.664,1196,59.249
3,P2,6752.0593169590475,795,12.944,1206,7.695
3,P3,6754.804804158408,296,13.082,1205,13.335
3,P1,6756.337679776738,348,15.886,1207,0.704
3,P1,6759.365060477209,349,14.819,1208,0.577
3,P2,6767.386385081491,797,14.274,1209,4.467
3,P2,6776.383286353862,798,12.825,1211,6.539
3,P3,6779.524212541692,297,13.381,1210,12.174
3,P3,6784.250281311993,298,14.017,1212,6.214
3,P1,6786.829221928928,350,15.086,1214,0.832
3,P3,6787.345590836533,299,14.546,1213,4.828
3,P1,6799.566217815044,351,14.647,1216,6.585
3,P2,6800.6950149462855,802,13.663,1215,11.387
3,P1,6806.687428337353,352,14.406,1218,0.439
3,P1,6809.224151615034,353,15.335,1219,0.685
3,P3,6810.249910044923,300,14.493,1217,7.083
3,P2,6825.081147590415,804,13.967,1220,9.288
3,P2,6830.016647150958,805,14.838,1221,3.578
3,P1,6830.379157443748,354,14.248,1222,0.725
3,P1,6838.658745318575,355,14.626,1224,0.745
3,P3,6840.395973907668,301,14.685,1223,7.358
3,P2,6848.657463047803,807,14.752,1225,7.113
3,P3,6856.661287522315,302,13.12,1226,6.302
3,P1,6895.586537808353,356,15.243,1231,30.137
3,P3,6897.5829784110965,303,14.564,1230,35.617
3,P2,6900.161629416609,810,40.84,1228,43.275
3,P2,6900.435727100011,811,3.236,1228,46.021
3,P2,6904.524858014046,812,13.662,1232,6.071
3,P3,6910.618820861218,304,12.939,1233,9.702
3,P3,6921.339640531299,305,13.702,1236,7.575
3,P2,6922.804065283676,815,28.003,1234,16.128
3,P2,6926.428581731148,816,12.981,1237,5.09
3,P2,6929.845792694097,817,12.952,1238,5.672
3,P1,6932.522429300812,357,15.663,1240,0.641
3,P3,6935.8362865269,306,13.394,1239,7.322
3,P3,6945.219211938594,307,12.731,1241,10.009
3,P3,6951.420533300148,308,13.418,1242,5.568
3,P2,6954.772392324897,821,13.868,1243,5.358
3,P2,6969.650858144936,822,13.802,1244,3.431
3,P1,6970.811512598033,358,14.033,1245,0.442
3,P2,6976.981046500877,823,12.983,1246,2.695
3,P3,6984.715658150585,309,14.415,1247,7.674
3,P1,6991.531854079421,359,15.357,1249,7.245
3,P2,6992.67031347217,825,14.711,1248,10.635
3,P2,7003.777100433302,826,13.3,1250,4.883
3,P2,7006.535395956895,827,13.14,1251,3.64
3,P1,7007.575238516888,360,14.291,1252,0.678
3,P3,7017.961614164669,310,14.246,1253,7.321
3,P3,7022.51326546351,311,14.238,1254,5.468
3,P1,7066.314626783497,361,15.897,1260,0.55
3,P2,7069.31144065152,832,29.443,1258,36.88
3,P3,7071.143836761798,312,39.827,1256,46.773
3,P3,7071.471039910679,313,3.281,1256,47.287
3,P3,7076.078796952411,314,13.271,1261,6.757
3,P2,7078.33938121075,834,13.504,1262,4.964
3,P1,7087.5533539739445,362,15.62,1264,8.145
3,P2,7088.071935560243,835,14.615,1263,11.99
3,P1,7089.7154842758955,363,14.978,1265,0.498
3,P2,7097.290772087624,836,14.766,1266,4.239
3,P2,7111.916891512932,837,13.622,1267,12.71
3,P3,7117.911811443549,315,25.753,1268,14.669
3,P2,7119.04560615158,839,13.676,1270,4.858
3,P3,7125.281136856743,316,14.156,1271,7.137
3,P2,7126.906211551144,841,13.388,1272,5.58
3,P2,7136.011072555147,842,14.857,1273,11.741
3,P3,7138.626628591512,317,12.983,1274,11.588
3,P1,7142.5425513805685,364,15.266,1276,0.553
3,P3,7143.649884217143,318,14.389,1275,5.176
3,P2,7151.991139569217,845,13.916,1277,5.982
3,P2,7160.638728365026,846,14.745,1279,6.504
3,P3,7163.772482390986,319,12.986,1278,14.635
3,P2,7166.570566372398,848,14.274,1280,4.82
3,P2,7169.385147090133,849,13.332,1281,4.312
3,P3,7174.062402853569,320,13.986,1282,5.469
3,P2,7185.819180659334,851,28.523,1283,12.277
3,P3,7191.453908091926,321,13.522,1285,6.011
3,P2,7194.654489628639,853,14.0,1286,5.117
3,P2,7199.327168351647,854,12.946,1287,7.013
3,P2,7232.208018867696,855,13.456,1288,36.008
3,P3,7237.445495575246,322,27.794,1289,37.997
3,P1,7238.714769658448,365,14.58,1291,0.527
3,P2,7246.958887361993,857,13.908,1292,4.806
3,P1,7255.648910470493,366,15.255,1294,7.47
3,P3,7258.548820493463,323,13.345,1293,13.644
3,P2,7265.287498552176,859,14.288,1295,7.325
3,P1,7266.181031068597,367,15.377,1297,0.547
3,P3,7269.675549633712,324,14.332,1296,7.935
3,P3,7273.282934827302,325,14.355,1298,4.898
3,P2,7280.562676893942,862,14.625,1299,8.662
3,P1,7282.673556447307,368,15.466,1300,0.497
3,P1,7286.031318033044,369,14.954,1301,0.932
3,P1,7293.394747616258,370,14.622,1303,0.471
3,P3,7294.8044124644075,326,14.678,1302,5.949
3,P1,7303.736194531768,371,15.374,1304,8.7
3,P1,7311.353604395637,372,15.861,1306,0.659
3,P2,7311.885551396517,864,14.407,1305,5.26
3,P1,7317.98236138547,373,15.174,1308,0.457
3,P3,7321.079745308297,327,14.549,1307,7.67
3,P2,7328.486030608357,866,13.652,1309,6.418
3,P2,7334.087686109476,867,12.803,1310,4.839
3,P2,7336.536049554816,868,13.223,1311,3.793
3,P1,7341.762669085197,374,15.406,1313,0.647
3,P3,7343.309294193728,328,14.004,1312,6.907
3,P2,7352.454054263023,870,12.823,1314,8.23
3,P1,7354.8630326875555,375,14.194,1315,0.614
3,P1,7357.096584996971,376,15.638,1316,0.66
3,P2,7362.804923357854,871,14.593,1317,2.886
3,P3,7405.236796858077,329,27.874,1318,38.02
3,P3,7407.465902908814,330,13.903,1320,5.555
3,P1,7409.899204727376,377,15.557,1322,0.425
3,P3,7411.669207245536,331,14.261,1321,6.138
3,P2,7426.527942867734,875,29.552,1323,12.111
3,P1,7429.435682904403,378,14.02,1325,0.554
3,P3,7439.695199853948,332,14.486,1326,6.733
3,P3,7449.371610310424,333,13.98,1328,9.615
3,P2,7450.277955506603,878,14.688,1327,13.701
3,P1,7453.168088348695,379,15.057,1330,0.595
3,P2,7455.298933633178,879,14.139,1329,5.981
3,P1,7458.885726513975,380,15.549,1332,0.442
3,P2,7459.459238994027,880,14.153,1331,3.712
3,P3,7475.475594407864,334,26.369,1333,13.023
3,P1,7478.039568578242,381,15.356,1336,0.547
3,P2,7481.291577843744,882,14.783,1335,6.417
3,P3,7487.789465511303,335,13.419,1337,6.405
3,P3,7497.703114741578,336,13.94,1339,9.826
3,P2,7498.1233773695085,885,12.914,1338,12.845
3,P2,7503.791013745895,886,13.656,1340,4.255
3,P3,7509.885202822431,337,13.526,1341,6.692
3,P2,7512.631675957332,888,12.905,1342,5.723
3,P2,7522.05264576389,889,26.504,1343,11.328
3,P1,7523.105462472424,382,14.274,1345,0.727
3,P1,7526.660537475338,383,14.018,1346,0.595
3,P3,7535.240579056288,338,14.599,1347,5.402
3,P2,7569.148459383479,891,14.729,1348,30.962
3,P3,7577.743028642169,339,13.058,1349,7.688
3,P1,7577.83967075704,384,14.894,1351,0.597
3,P2,7579.547013979843,893,13.259,1350,5.966
3,P1,7591.50346470028,385,15.36,1353,6.657
3,P3,7593.621579402065,340,12.914,1352,11.778
3,P1,7594.637170804481,386,15.2,1354,0.566
3,P2,7602.309875691961,895,13.247,1355,4.898
3,P3,7607.906985460194,341,13.72,1356,7.122
3,P1,7615.562487779424,387,14.213,1358,6.62
3,P2,7616.672121486806,897,14.161,1357,12.722
3,P2,7622.526724877182,898,12.995,1359,4.442
3,P1,7625.984346853923,388,13.775,1361,0.743
3,P3,7628.959705720565,342,13.18,1360,7.212
3,P1,7639.564955736138,389,14.723,1363,7.899
3,P2,7640.9134743293735,900,14.555,1362,10.962
3,P2,7647.727483239429,901,14.448,1364,4.093
3,P1,7648.393786934173,390,15.261,1365,0.498
3,P2,7664.062636880975,902,14.739,1367,8.197
3,P3,7666.932087159112,343,13.793,1366,15.946
3,P3,7673.314286308462,344,14.1,1368,6.653
3,P2,7677.221054113382,905,13.409,1369,6.371
3,P3,7689.966657544389,345,13.329,1370,15.036
3,P2,7696.888762302583,907,14.802,1371,5.75
3,P2,7698.558042907644,908,14.83,1372,4.621
3,P2,7702.775353722289,909,12.881,1373,5.635
3,P2,7736.359410848936,910,14.207,1375,29.218
3,P1,7739.241927470508,391,14.579,1376,0.578
3,P3,7739.724041911718,346,14.083,1374,38.349
3,P3,7748.39310059885,347,14.478,1377,5.669
3,P3,7750.926250526773,348,13.124,1378,6.139
3,P1,7759.669657909108,392,14.371,1380,7.522
3,P3,7761.662343161873,349,13.766,1379,11.521
3,P1,7762.349276726911,393,14.826,1381,0.555
3,P1,7769.245618304908,394,14.354,1383,0.678
3,P3,7769.93251591095,350,14.136,1382,5.23
3,P1,7771.939670001136,395,14.919,1384,0.595
3,P2,7784.680383196031,916,13.965,1385,8.821
3,P1,7787.317663309453,396,14.121,1386,0.555
3,P2,7793.90635838287,917,14.612,1387,3.689
3,P2,7798.334287449527,918,13.241,1388,4.968
3,P1,7799.511931632563,397,14.519,1390,0.634
3,P2,7808.815869035206,919,29.313,1389,9.978
3,P1,7811.316209853662,398,14.48,1392,0.483
3,P1,7814.374515720392,399,14.926,1393,0.594
3,P1,7816.6418070226055,400,15.602,1394,0.559
3,P1,7819.770233902368,401,15.165,1395,0.556
3,P3,7834.013996364749,351,13.302,1396,10.3
3,P3,7839.750797269021,352,13.85,1397,6.028
3,P2,7843.541281284522,922,13.612,1398,5.17
3,P2,7846.640770782511,923,12.985,1399,5.185
3,P2,7857.308316356493,924,27.528,1400,10.39
3,P1,7861.338402245774,402,13.989,1403,0.594
3,P2,7861.3953120285305,925,14.841,1402,3.657
3,P1,7870.409835499837,403,15.12,1406,0.608
3,P3,7872.077123143583,353,14.0,1404,8.389
3,P2,7906.616194927719,927,26.06,1405,34.242
3,P2,7908.275564783969,928,13.27,1408,3.229
3,P1,7909.926788912501,404,15.866,1409,0.663
3,P2,7916.795794189848,929,13.886,1410,4.076
3,P1,7927.506566100787,405,15.419,1413,6.333
3,P2,7929.504543593107,930,25.749,1411,13.565
3,P2,7933.629942549343,931,13.622,1414,3.588
3,P2,7936.340658218722,932,13.935,1415,3.575
3,P1,7938.45154331173,406,13.74,1417,0.526
3,P2,7939.609683965116,933,14.512,1416,4.59
3,P2,7952.484849091669,934,27.938,1418,10.044
3,P1,7954.913441966428,407,15.621,1420,0.569
3,P2,7961.836198595997,935,14.502,1421,3.445
3,P3,7969.2506595452105,354,12.904,1422,7.228
3,P2,7977.723837159818,937,25.652,1423,11.184
3,P2,7982.479304147412,938,14.463,1425,4.515
3,P1,7985.433057600913,408,15.304,1427,0.643
3,P2,7986.066910173341,939,13.747,1426,5.207
3,P2,7992.118120365644,940,12.814,1428,3.575
3,P1,7999.599822893191,409,15.01,1429,7.945
3,P2,8024.0722567513185,941,13.832,1430,6.809
3,P1,8026.935120417195,410,14.247,1431,0.777
3,P2,8033.24304062786,942,12.884,1432,3.582
3,P2,8036.793021443855,943,14.849,1433,4.538
3,P3,8042.072496871875,355,13.489,1434,6.918
3,P2,8073.000603000234,945,13.872,1435,33.922
3,P1,8075.269874289993,411,15.826,1436,0.741
3,P1,8082.05270080534,412,15.63,1438,0.704
3,P1,8084.681613048402,413,14.462,1439,0.406
3,P2,8086.89685297827,946,13.017,1437,9.078
3,P2,8095.9991132094,947,14.349,1440,9.002
3,P1,8101.202274411747,414,15.662,1442,0.52
3,P3,8104.099144226545,356,13.006,1441,5.985
3,P3,8121.19624146335,357,14.102,1443,9.481
3,P1,8126.0226628299415,415,15.683,1445,0.449
3,P2,8128.548545571848,950,14.18,1444,5.668
3,P2,8132.560747959906,951,14.461,1446,3.93
3,P3,8138.163308966683,358,14.131,1447,5.757
3,P3,8145.21753887715,359,14.687,1448,10.363
3,P1,8150.3503484307585,416,15.672,1450,0.661
3,P3,8151.380136894414,360,13.039,1449,5.651
3,P1,8152.9729072208165,417,14.969,1451,0.476
3,P2,8160.2199094915295,955,13.204,1452,4.522
3,P2,8168.5524661229065,956,14.263,1453,9.82
3,P3,8172.244975963664,361,13.114,1454,9.912
3,P1,8174.841231589903,418,14.127,1456,0.592
3,P1,8181.066648498316,419,14.906,1458,0.595
3,P2,8196.356548809643,958,14.009,1455,26.15
3,P2,8199.141911483917,959,13.157,1459,15.19
3,P2,8202.39903809036,960,13.982,1461,4.552
3,P2,8205.66450493352,961,13.921,1462,5.957
3,P2,8207.587870583639,962,12.856,1463,5.266
3,P1,8239.676942125263,420,15.804,1465,30.926
3,P2,8240.179285614526,963,14.107,1464,35.145
3,P1,8242.798221730756,421,15.65,1466,0.633
3,P1,8245.846620221579,422,15.289,1467,0.57
3,P3,8245.861360668529,362,25.513,1457,63.145
3,P1,8253.705224768702,423,14.133,1470,0.622
3,P2,8254.019078196012,965,13.209,1468,5.324
3,P2,8265.131340605361,966,25.698,1469,11.687
3,P2,8269.936465159704,967,13.378,1472,3.029
3,P2,8288.207109358838,968,12.973,1473,11.869
3,P3,8291.019301649247,363,13.846,1474,11.248
3,P1,8298.81744475782,424,13.848,1476,0.688
3,P2,8300.933387603769,970,12.907,1475,5.084
3,P2,8312.728493866469,971,25.599,1477,9.299
3,P2,8318.11530333496,972,14.107,1479,4.003
3,P2,8321.2628314924,973,13.706,1480,4.567
3,P1,8324.490221050908,425,14.721,1482,0.532
3,P2,8324.519767653288,974,13.038,1481,3.248
3,P3,8337.939652944044,364,14.213,1483,10.003
3,P1,8339.820329838374,426,14.51,1484,0.702
3,P1,8346.42065065172,427,14.488,1486,0.668
3,P2,8347.624290771182,976,13.383,1485,5.36
3,P3,8364.360380568798,365,29.074,1487,12.743
3,P2,8368.329897467116,978,14.795,1489,6.272
3,P3,8372.957365972105,366,13.336,1490,7.154
3,P2,8375.669977293297,980,13.318,1491,7.163
3,P2,8408.158030520934,981,14.843,1492,34.734
3,P1,8410.744073321313,428,14.295,1494,0.658
3,P3,8411.33197291722,367,14.271,1493,37.399
3,P2,8418.259459157181,983,13.675,1495,4.981
3,P2,8420.729823596106,984,12.888,1496,3.615
3,P1,8420.875331580637,429,14.243,1497,0.458
3,P2,8431.825335202555,985,12.995,1498,7.444
3,P2,8437.987548426185,986,13.54,1499,3.575
3,P1,8438.274203465304,430,15.639,1500,0.484
3,P1,8442.340308090612,431,15.509,1501,0.588
3,P1,8455.614864700316,432,15.557,1503,7.152
3,P3,8457.785703954087,368,12.781,1502,11.984
3,P2,8464.772728553198,988,13.662,1504,5.815
3,P2,8466.252723136326,989,13.082,1505,3.836
3,P2,8469.200015771428,990,13.453,1506,3.892
3,P2,8472.206329189603,991,13.087,1507,4.461
3,P1,8479.560187067404,433,15.123,1509,6.001
3,P2,8479.991665928415,992,12.901,1508,9.883
3,P2,8485.95400607137,993,13.23,1510,4.196
3,P2,8489.118364020276,994,14.58,1511,4.923
3,P2,8493.447105042624,995,14.85,1512,6.44
3,P1,8503.696853874166,434,15.21,1515,8.166
3,P2,8505.963769602255,996,26.436,1513,15.593
3,P2,8509.767634703743,997,13.647,1516,3.559
3,P1,8513.462568514968,435,13.895,1517,0.577
3,P1,8527.525779819785,436,15.292,1519,8.366
3,P1,8530.356840569286,437,13.745,1520,0.776
3,P3,8530.611201281228,369,12.729,1518,13.36
3,P2,8538.37982205125,999,13.895,1521,5.413
3,P3,8542.608957717463,370,13.973,1522,6.106
3,P3,8577.273958441223,371,13.413,1523,37.289
3,P2,8577.972647848414,1002,12.967,1524,35.012
3,P1,8580.090694675224,438,14.387,1525,0.638
3,P2,8588.29289958333,1003,13.877,1526,4.66
3,P2,8591.98290265139,1004,13.735,1527,5.715
3,P1,8599.620498416241,439,14.567,1529,7.168
3,P3,8602.106153922456,372,14.46,1528,11.86
3,P2,8609.13405791636,1006,14.74,1530,6.489
3,P1,8610.331556313064,440,15.463,1532,0.603
3,P3,8614.47855814622,373,13.874,1531,9.154
3,P2,8626.777779570008,1008,28.441,1533,12.525
3,P3,8634.294272700663,374,13.196,1535,6.928
3,P2,8637.958335306876,1010,14.58,1536,6.695
3,P1,8637.966621850786,441,15.442,1538,0.576
3,P2,8650.025667025835,1011,28.098,1537,11.923
3,P2,8655.10923510779,1012,13.107,1540,3.623
3,P2,8658.539705282947,1013,13.585,1541,4.156
3,P2,8661.078476207433,1014,13.746,1542,4.043
3,P2,8672.507341702762,1015,13.554,1543,13.585
3,P2,8673.83064409966,1016,13.779,1545,7.539
3,P1,8675.348952730896,442,15.334,1546,0.684
3,P3,8677.19198507162,375,13.235,1544,14.618
3,P3,8683.949093762138,376,13.232,1547,5.895
3,P2,8687.171158515008,1019,13.221,1548,5.832
3,P2,8697.627432418438,1020,26.017,1549,10.872
3,P3,8706.84994845649,377,13.161,1551,6.948
3,P3,8709.780770014486,378,13.646,1552,6.874
3,P2,8712.06984407158,1023,13.608,1553,6.091
3,P1,8743.772083729873,443,15.714,1555,30.347
3,P2,8744.097370202708,1024,14.108,1554,35.718
3,P1,8746.908323303338,444,13.968,1556,0.618
3,P2,8754.226579098166,1025,13.299,1557,4.126
3,P2,8757.476797668282,1026,13.514,1558,5.15
4,P1,14.257297085153871,1,15.249,2,0.87
4,P3,15.37367122344773,1,11.865,1,5.627
4,P2,19.590001739831887,2,9.904,3,3.782
4,P1,19.792609217829366,2,13.843,4,0.537
4,P3,37.36125420715314,2,26.557,5,12.879
4,P3,40.093001442264644,3,13.333,7,5.964
4,P3,45.54842729652877,4,12.658,8,8.36
4,P3,48.43797774542541,5,12.893,9,7.104
4,P1,55.60120010445273,3,14.507,11,8.135
4,P3,57.298648893615365,6,14.246,10,13.261
4,P1,59.29123821070282,4,15.098,12,0.952
4,P2,66.84758196844061,8,14.696,13,5.427
4,P2,70.56903700319195,9,12.84,14,6.488
4,P1,70.7992888648841,5,14.001,16,0.575
4,P1,79.57247120451746,6,15.091,17,6.454
4,P3,82.38244145158939,7,12.901,15,15.321
4,P3,87.87220937035899,8,13.063,18,5.32
4,P2,90.17713866540058,12,14.156,19,4.382
4,P1,92.14048468320348,7,14.949,21,0.575
4,P2,92.31590855011886,13,13.094,20,4.806
4,P2,104.10880369759937,14,14.445,22,9.025
4,P1,107.1903836058192,8,13.883,23,0.679
4,P1,109.40034714835353,9,14.52,24,0.422
4,P2,116.28995489354139,15,13.875,25,3.836
4,P1,127.61522656308017,10,13.937,27,7.034
4,P2,128.17570839241566,16,13.035,26,11.336
4,P1,130.8015538129826,11,15.5,28,0.55
4,P1,137.58199448114283,12,14.476,30,0.513
4,P2,138.29770086651746,17,12.829,29,4.412
4,P3,180.027399189074,9,25.523,31,39.409
4,P1,182.84064087475502,13,13.749,34,0.387
4,P2,184.63348480485354,19,13.896,33,6.471
4,P2,190.68927816877036,20,14.544,35,4.562
4,P1,199.63127653483656,14,14.083,37,5.131
4,P3,201.6833570000641,10,14.388,36,11.001
4,P1,206.53930622131188,15,15.383,39,0.511
4,P3,207.31807787211002,11,14.485,38,4.299
4,P1,214.55170335554908,16,13.971,41,0.464
4,P2,214.64475019583577,23,14.679,40,4.669
4,P3,225.899386215845,12,12.864,42,8.615
4,P1,229.38874073475776,17,15.685,44,0.473
4,P3,231.4530553228137,13,12.658,43,6.033
4,P1,233.47496234024192,18,14.302,45,0.592
4,P3,249.3490033058775,14,13.525,48,6.924
4,P2,250.3441236217336,27,28.632,46,11.854
4,P1,252.28451542627346,19,14.174,49,0.624
4,P2,260.7945717002341,28,13.013,50,4.763
4,P2,263.6983300732435,29,12.98,51,4.515
4,P3,280.03245135618954,15,13.076,52,6.858
4,P2,282.3005029686881,31,13.925,53,4.746
4,P3,288.8466994925404,16,12.761,54,8.031
4,P1,295.450270766181,20,15.519,57,4.978
4,P2,297.3218575328052,34,14.745,55,14.487
4,P3,297.5180332790843,17,13.006,56,11.066
4,P2,303.1837678948324,35,12.796,58,3.867
4,P2,306.91607340606043,36,14.067,59,4.143
4,P2,344.44885715857697,37,12.896,60,26.131
4,P1,347.1110306912165,21,13.809,61,0.777
4,P3,356.0351378158948,18,13.417,62,5.626
4,P2,360.2304507432279,39,14.204,63,6.653
4,P2,369.79895924751025,40,29.348,64,11.648
4,P3,377.5097893110802,19,14.311,66,6.467
4,P1,377.6836307753275,22,15.289,68,0.578
4,P1,380.4764449473697,23,15.223,69,0.611
4,P3,381.2923882409603,20,13.414,67,7.768
4,P3,393.4815061286029,21,14.502,70,10.304
4,P2,400.07696713574785,44,13.857,71,5.405
4,P2,402.00995932099175,45,13.056,72,4.509
4,P3,408.7383220360895,22,13.818,73,8.828
4,P3,418.6881173579002,23,13.229,74,16.282
4,P2,418.96819571271647,48,27.508,75,12.262
4,P1,419.8948524174473,24,15.96,77,0.547
4,P1,422.4213498581659,25,14.954,78,0.498
4,P3,433.27329368629603,24,14.327,79,6.784
4,P3,441.3485546118088,25,13.811,81,8.042
4,P2,442.1116667909044,51,14.698,80,11.861
4,P1,447.37729248451024,26,14.802,83,0.704
4,P2,448.14927307401183,52,13.379,82,5.686
4,P2,454.1083149015767,53,13.262,84,3.794
4,P1,454.7595996978907,27,13.976,85,0.538
4,P2,464.205555807618,54,14.757,86,6.714
4,P1,466.7229764468852,28,13.984,87,0.629
4,P3,475.2592219852482,26,14.603,88,6.051
4,P3,477.3803309490306,27,13.355,89,5.158
4,P3,480.249917871997,28,14.0,90,5.506
4,P2,512.6339818750539,58,13.256,91,33.077
4,P1,515.1191483009222,29,14.496,92,0.724
4,P1,518.8148518999249,30,14.739,93,0.493
4,P1,521.7953451002096,31,13.884,94,0.454
4,P1,535.4771655358459,32,15.646,96,6.537
4,P2,535.9862787069292,59,14.334,95,9.935
4,P2,542.4925217595201,60,14.677,97,4.369
4,P3,549.0833287231585,29,13.934,98,5.467
4,P1,559.596772331647,33,14.073,101,7.38
4,P2,562.1568905755519,62,27.692,99,13.54
4,P1,562.9301938364553,34,15.641,102,0.527
4,P3,572.1408698192514,30,12.687,103,6.964
4,P2,575.5820206876833,64,13.433,104,4.794
4,P2,583.9959340072121,65,12.933,105,11.042
4,P3,587.2107083461041,31,13.591,106,10.46
4,P1,590.2074161150957,35,15.857,108,0.563
4,P2,591.5251483678717,67,13.586,107,5.349
4,P3,599.4741006909576,32,14.392,109,6.63
4,P2,610.6476678447991,69,29.182,110,13.57
4,P2,611.8771624693846,70,13.172,112,6.244
4,P1,615.2117580524106,36,15.29,114,0.592
4,P3,617.6557898052608,33,12.842,113,6.304
4,P1,622.2300732040825,37,13.952,116,0.726
4,P3,623.1598950562777,34,13.981,115,5.35
4,P2,632.6670863389642,73,13.56,117,7.693
4,P2,640.9224070354445,74,13.576,118,4.334
4,P2,643.8637198654197,75,14.72,119,4.521
4,P1,643.9009790139776,38,14.611,120,0.382
4,P1,679.5350209755146,39,14.696,122,28.679
4,P2,679.8926913986045,76,14.749,121,34.718
4,P2,686.0215115717413,77,13.559,123,3.671
4,P1,690.10107068276,40,14.229,125,0.719
4,P3,691.2207144885654,35,14.095,124,5.857
4,P2,706.2685906083295,79,25.679,126,11.771
4,P3,712.985736006669,36,14.538,128,6.12
4,P3,716.403016441274,37,14.106,129,5.44
4,P1,717.2153070060673,41,15.864,130,0.545
4,P2,730.9131510034064,82,13.391,131,6.949
4,P2,734.2802021852898,83,13.345,132,3.938
4,P1,736.7720996362945,42,15.048,134,0.492
4,P2,737.078766511068,84,14.664,133,4.586
4,P1,751.6145290952768,43,15.892,136,8.183
4,P2,752.2356849311835,85,13.629,135,12.301
4,P2,758.8154936182337,86,14.323,137,3.76
4,P3,766.1883840132584,38,13.167,138,6.717
4,P2,777.8427851693154,89,13.581,139,14.999
4,P3,777.8911104262952,39,14.105,140,10.101
4,P1,782.6147960077353,44,14.257,142,0.555
4,P3,783.6274628054912,40,13.089,141,5.458
4,P2,791.430273275223,91,12.856,143,5.543
4,P2,799.9701474328353,92,13.767,144,10.973
4,P3,802.8605543946835,41,12.682,145,9.029
4,P2,807.7915183140698,94,14.031,146,5.4
4,P2,810.0629347470663,95,14.175,147,4.362
4,P1,811.7105102227297,45,15.204,149,0.639
4,P2,812.2015911608622,96,13.776,148,4.917
4,P3,851.7648627470778,42,27.351,150,35.201
4,P1,853.882657783506,46,15.813,153,0.86
4,P3,856.26121882484,43,12.659,152,5.943
4,P3,862.027777623205,44,14.277,154,5.645
4,P1,871.5164262985226,47,14.939,156,8.529
4,P2,872.75833203501,100,13.384,155,13.753
4,P2,879.9566063607833,101,13.587,157,4.222
4,P2,881.84922116899,102,14.124,158,3.643
4,P3,888.5462219340899,45,13.508,159,6.956
4,P2,897.7475503557855,105,13.885,161,6.257
4,P3,897.7621698815647,46,14.192,160,11.09
4,P1,900.4296000494202,48,14.717,163,0.421
4,P2,902.219283184049,106,14.309,162,4.323
4,P3,912.0607898505303,47,13.083,164,8.597
4,P2,922.9020126574601,109,14.667,166,13.443
4,P3,924.3446232657622,48,26.516,165,14.46
4,P2,927.1431169777005,110,14.308,168,4.907
4,P3,932.9136393716409,49,14.113,169,6.678
4,P3,945.1410159322987,50,14.393,170,6.998
4,P2,952.908241507485,113,13.706,171,6.17
4,P2,955.1324120902169,114,13.909,172,5.62
4,P2,958.4125287329538,115,12.878,173,5.174
4,P2,971.8728556254822,117,14.194,176,8.885
4,P3,972.658409175912,51,26.229,174,14.052
4,P2,973.75107719534,118,13.828,177,3.354
4,P1,977.0562017356611,49,14.242,179,0.511
4,P2,977.5663270374754,119,13.729,178,4.533
4,P1,981.2877571099974,50,13.899,180,0.499
4,P2,1015.92405126383,120,14.223,181,31.027
4,P2,1028.995010915071,121,14.707,182,11.956
4,P1,1039.5368383659709,51,14.856,187,6.543
4,P2,1041.1299605089284,122,38.374,183,15.552
4,P2,1041.3630343254997,123,3.509,186,11.184
4,P1,1042.8898458631909,52,14.861,188,0.473
4,P3,1046.0958405368397,52,13.857,184,21.098
4,P1,1051.4875065052527,53,14.348,190,0.606
4,P2,1052.8373073881223,125,12.982,189,5.753
4,P2,1064.1334270233824,126,13.335,192,6.255
4,P1,1066.6511248179438,54,14.571,193,0.723
4,P3,1067.4004115895582,53,14.519,191,12.815
4,P2,1072.7656310665384,128,14.049,194,4.171
4,P3,1078.5187483940376,54,13.545,195,6.504
4,P3,1089.5444921637143,55,14.44,197,11.405
4,P2,1091.0097432409498,131,26.846,196,13.274
4,P3,1096.9998763489382,56,14.572,199,6.765
4,P2,1100.0235182935837,133,14.41,200,5.754
4,P3,1105.0236659393902,57,14.051,201,7.108
4,P2,1114.4829927504097,135,27.869,202,11.658
4,P3,1121.7761625595185,58,14.194,204,6.435
4,P3,1124.4020577368121,59,14.261,205,5.7
4,P3,1126.9978360594976,60,14.296,206,6.132
4,P1,1135.8469682071259,55,15.613,208,8.645
4,P3,1137.3138863205431,61,13.26,207,12.885
4,P1,1138.7657637046163,56,14.383,209,0.62
4,P1,1142.1345201405234,57,15.099,210,0.48
4,P2,1185.4208713212038,140,26.543,211,35.97
4,P3,1193.5698392377046,62,12.826,213,6.413
